2026	3	T1	1º Sem.	FORX SC	12050000	MERCADO LIVRE	3.Despesas com Vendas	4.Comissões	REVENDA DE MERCADORIA	0	-1130,41		
2026	1	T1	1º Sem.	MCR - MATRIZ	3010000	ASSISTENCIA TECNICA	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	161,79		
2026	2	T1	1º Sem.	MCR - MATRIZ	3010000	ASSISTENCIA TECNICA	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	187,67		
2026	4	T2	1º Sem.	MCR - MATRIZ	3010000	ASSISTENCIA TECNICA	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	144,01		
2026	3	T1	1º Sem.	MCR - MATRIZ	3010000	ASSISTENCIA TECNICA	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	85,82		
2026	5	T2	1º Sem.	MCR - MATRIZ	3010000	ASSISTENCIA TECNICA	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	46,21		
2026	6	T2	1º Sem.	VLS - SP	3010000	ASSISTENCIA TECNICA	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	163,07		
2026	8	T3	2º Sem.	VLS - SP	3010000	ASSISTENCIA TECNICA	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	87,94		
2026	4	T2	1º Sem.	VLS - SP	3010000	ASSISTENCIA TECNICA	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	52,8		
2026	5	T2	1º Sem.	VLS - SP	3010000	ASSISTENCIA TECNICA	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	124,96		
2026	7	T3	2º Sem.	VLS - SP	3010000	ASSISTENCIA TECNICA	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	155,36		
2026	3	T1	1º Sem.	VLS - SP	3010000	ASSISTENCIA TECNICA	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	1,63		
2026	9	T3	2º Sem.	VLS - SP	3010000	ASSISTENCIA TECNICA	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	59,27		
2026	1	T1	1º Sem.	Consolidação	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	0,03		
2026	6	T2	1º Sem.	Consolidação	1020000	DISTRIBUICAO	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	0,03		
